Date,Open,High,Low,Close,Adj Close,Volume
1983-12-06,2.609375,2.648438,2.593750,1.202832,2.593750,7086400
1983-12-07,2.585938,2.609375,2.562500,1.195585,2.578125,9140800
1983-12-08,2.578125,2.578125,2.492188,1.166602,2.515625,13497600
1983-12-09,2.507813,2.523438,2.476563,1.166602,2.515625,8760000
1983-12-12,2.484375,2.531250,2.484375,1.162979,2.507813,5262400
1983-12-13,2.500000,2.507813,2.476563,1.148487,2.476563,5598400
1983-12-14,2.468750,2.484375,2.453125,1.144864,2.468750,7321600
1983-12-15,2.460938,2.500000,2.437500,1.137618,2.453125,8340800
1983-12-16,2.453125,2.476563,2.453125,1.144864,2.468750,8312000
1983-12-19,2.500000,2.539063,2.492188,1.173848,2.531250,8401600
1983-12-20,2.539063,2.578125,2.531250,1.191963,2.570313,6555200
1983-12-21,2.570313,2.585938,2.546875,1.188339,2.562500,6224000
1983-12-22,2.562500,2.585938,2.531250,1.181093,2.546875,4025600
1983-12-23,2.539063,2.546875,2.515625,1.173848,2.531250,3827200
1983-12-27,2.539063,2.570313,2.539063,1.184717,2.554688,3032000
1983-12-28,2.531250,2.539063,2.492188,1.162979,2.507813,5872000
1983-12-29,2.515625,2.546875,2.507813,1.181093,2.546875,4902400
1983-12-30,2.554688,2.578125,2.539063,1.184717,2.554688,4854400
1984-01-03,2.531250,2.562500,2.515625,1.184717,2.554688,4883200
1984-01-04,2.554688,2.632813,2.539063,1.217323,2.625000,8020800
1984-01-05,2.632813,2.679688,2.625000,1.228192,2.648438,9212800
1984-01-06,2.640625,2.648438,2.609375,1.217323,2.625000,7356800
1984-01-09,2.609375,2.625000,2.585938,1.206455,2.601563,2587200
1984-01-10,2.585938,2.609375,2.523438,1.173848,2.531250,9996800
1984-01-11,2.507813,2.539063,2.492188,1.170225,2.523438,15025600
1984-01-12,2.539063,2.539063,2.507813,1.166602,2.515625,7792000
1984-01-13,2.531250,2.531250,2.484375,1.162979,2.507813,6732800
1984-01-16,2.500000,2.507813,2.476563,1.152110,2.484375,5547200
1984-01-17,2.476563,2.562500,2.476563,1.184717,2.554688,6560000
1984-01-18,2.554688,2.562500,2.531250,1.184717,2.554688,7564800
1984-01-19,2.554688,2.578125,2.531250,1.184717,2.554688,5507200
1984-01-20,2.539063,2.585938,2.523438,1.199209,2.585938,9870400
1984-01-23,2.578125,2.578125,2.531250,1.177471,2.539063,5467200
1984-01-24,2.507813,2.531250,2.484375,1.155733,2.492188,8852800
1984-01-25,2.507813,2.515625,2.460938,1.144864,2.468750,8931200
1984-01-26,2.484375,2.484375,2.437500,1.130372,2.437500,6065600
1984-01-27,2.437500,2.437500,2.359375,1.108634,2.390625,14574400
1984-01-30,2.390625,2.398438,2.328125,1.097765,2.367188,8604800
1984-01-31,2.359375,2.414063,2.359375,1.112256,2.398438,8596800
1984-02-01,2.398438,2.414063,2.390625,1.115880,2.406250,7272000
1984-02-02,2.406250,2.468750,2.406250,1.141241,2.460938,6456000
1984-02-03,2.468750,2.500000,2.437500,1.137618,2.453125,10905600
1984-02-06,2.414063,2.460938,2.398438,1.130372,2.437500,6289600
1984-02-07,2.398438,2.421875,2.375000,1.112256,2.398438,9798400
1984-02-08,2.414063,2.414063,2.359375,1.094142,2.359375,5902400
1984-02-09,2.351563,2.390625,2.328125,1.086896,2.343750,13297600
1984-02-10,2.359375,2.359375,2.312500,1.076027,2.320313,7808000
1984-02-13,2.320313,2.320313,2.289063,1.068781,2.304688,3276800
1984-02-14,2.320313,2.351563,2.296875,1.079650,2.328125,5896000
1984-02-15,2.328125,2.359375,2.289063,1.072404,2.312500,5228800
1984-02-16,2.281250,2.296875,2.250000,1.050666,2.265625,8820800
1984-02-17,2.234375,2.250000,2.171875,1.025843,2.195313,6952000
1984-02-21,2.187500,2.203125,2.132813,1.003939,2.148438,7809600
1984-02-22,2.148438,2.203125,2.148438,1.022192,2.187500,8635200
1984-02-23,2.179688,2.203125,2.156250,1.029494,2.203125,6352000
1984-02-24,2.250000,2.265625,2.218750,1.058698,2.265625,7339200
1984-02-27,2.265625,2.281250,2.250000,1.066000,2.281250,5161600
1984-02-28,2.242188,2.250000,2.203125,1.029494,2.203125,5742400
1984-02-29,2.210938,2.265625,2.203125,1.047747,2.242188,4520000
1984-03-01,2.242188,2.250000,2.210938,1.047747,2.242188,3272000
1984-03-02,2.234375,2.273438,2.164063,1.014890,2.171875,5326400
1984-03-05,2.179688,2.210938,2.171875,1.029494,2.203125,3643200
1984-03-06,2.195313,2.242188,2.195313,1.036795,2.218750,3923200
1984-03-07,2.203125,2.210938,2.187500,1.033144,2.210938,2872000
1984-03-08,2.187500,2.210938,2.187500,1.025843,2.195313,3371200
1984-03-09,2.187500,2.187500,2.148438,1.007589,2.156250,3723200
1984-03-12,2.156250,2.187500,2.156250,1.014890,2.171875,4976000
1984-03-13,2.179688,2.179688,2.140625,1.000288,2.140625,7128000
1984-03-14,2.140625,2.171875,2.140625,1.003939,2.148438,6208000
1984-03-15,2.164063,2.203125,2.156250,1.022192,2.187500,6012800
1984-03-16,2.226563,2.226563,2.179688,1.022192,2.187500,6390400
1984-03-19,2.171875,2.171875,2.148438,1.011240,2.164063,3001600
1984-03-20,2.148438,2.179688,2.148438,1.011240,2.164063,7532800
1984-03-21,2.156250,2.179688,2.140625,1.000288,2.140625,6699200
1984-03-22,2.132813,2.148438,2.101563,0.985685,2.109375,7248000
1984-03-23,2.093750,2.117188,2.085938,0.982035,2.101563,4033600
1984-03-26,2.117188,2.132813,2.093750,0.978384,2.093750,4113600
1984-03-27,2.101563,2.164063,2.101563,1.007589,2.156250,5593600
1984-03-28,2.156250,2.187500,2.156250,1.022192,2.187500,9798400
1984-03-29,2.195313,2.195313,2.164063,1.014890,2.171875,5076800
1984-03-30,2.156250,2.187500,2.148438,1.022192,2.187500,3368000
1984-04-02,2.195313,2.218750,2.187500,1.029494,2.203125,5547200
1984-04-03,2.218750,2.234375,2.203125,1.044096,2.234375,4876800
1984-04-04,2.234375,2.242188,2.218750,1.040445,2.226563,5019200
1984-04-05,2.210938,2.250000,2.203125,1.033144,2.210938,7006400
1984-04-06,2.210938,2.242188,2.210938,1.040445,2.226563,3139200
1984-04-09,2.218750,2.226563,2.179688,1.033144,2.210938,3340800
1984-04-10,2.210938,2.273438,2.210938,1.051398,2.250000,5404800
1984-04-11,2.265625,2.265625,2.234375,1.047747,2.242188,2395200
1984-04-12,2.250000,2.304688,2.226563,1.073302,2.296875,3281600
1984-04-13,2.312500,2.351563,2.304688,1.084253,2.320313,6352000
1984-04-16,2.320313,2.414063,2.312500,1.113459,2.382813,7867200
1984-04-17,2.398438,2.406250,2.382813,1.120761,2.398438,7064000
1984-04-18,2.390625,2.390625,2.335938,1.091555,2.335938,3270400
1984-04-19,2.320313,2.328125,2.296875,1.084253,2.320313,4817600
1984-04-23,2.289063,2.296875,2.234375,1.044096,2.234375,5334400
1984-04-24,2.242188,2.273438,2.226563,1.051398,2.250000,3102400
1984-04-25,2.250000,2.289063,2.234375,1.066000,2.281250,3592000
1984-04-26,2.289063,2.359375,2.281250,1.084253,2.320313,7222400
1984-04-27,2.335938,2.335938,2.289063,1.080603,2.312500,3996800
1984-04-30,2.304688,2.335938,2.304688,1.091555,2.335938,3897600
1984-05-01,2.335938,2.375000,2.312500,1.087904,2.328125,8396800
1984-05-02,2.320313,2.335938,2.296875,1.087904,2.328125,12587200
1984-05-03,2.343750,2.359375,2.335938,1.098857,2.351563,5084800
1984-05-04,2.343750,2.343750,2.289063,1.069650,2.289063,5523200
1984-05-07,2.304688,2.335938,2.296875,1.073302,2.296875,4443200
1984-05-08,2.296875,2.335938,2.289063,1.084253,2.320313,7038400
1984-05-09,2.343750,2.367188,2.312500,1.084253,2.320313,7099200
1984-05-10,2.312500,2.343750,2.296875,1.073302,2.296875,9014400
1984-05-11,2.273438,2.273438,2.226563,1.047747,2.242188,6608000
1984-05-14,2.226563,2.226563,2.195313,1.036795,2.218750,5659200
1984-05-15,2.210938,2.250000,2.210938,1.044096,2.234375,7534400
1984-05-16,2.226563,2.234375,2.210938,1.033144,2.210938,5795200
1984-05-17,2.203125,2.210938,2.148438,1.014890,2.171875,5939200
1984-05-18,2.156250,2.171875,2.125000,1.003939,2.148438,9257600
1984-05-21,2.148438,2.171875,2.085938,0.986997,2.093750,5708800
1984-05-22,2.078125,2.078125,2.007813,0.957535,2.031250,9547200
1984-05-23,2.054688,2.070313,2.039063,0.961218,2.039063,4240000
1984-05-24,2.054688,2.054688,1.968750,0.950169,2.015625,9467200
1984-05-25,2.031250,2.054688,2.015625,0.957535,2.031250,3625600
1984-05-29,2.000000,2.007813,1.921875,0.909658,1.929688,7740800
1984-05-30,1.929688,1.968750,1.882813,0.928072,1.968750,9884800
1984-05-31,1.937500,1.953125,1.914063,0.902293,1.914063,4220800
1984-06-01,1.914063,1.953125,1.914063,0.913341,1.937500,8204800
1984-06-04,1.937500,1.960938,1.929688,0.913341,1.937500,7870400
1984-06-05,1.929688,2.023438,1.921875,0.946486,2.007813,5891200
1984-06-06,2.007813,2.039063,2.007813,0.961218,2.039063,8174400
1984-06-07,2.031250,2.031250,2.007813,0.946486,2.007813,4030400
1984-06-08,2.000000,2.046875,2.000000,0.964900,2.046875,6444800
1984-06-11,2.046875,2.046875,2.007813,0.950169,2.015625,4910400
1984-06-12,2.007813,2.023438,1.992188,0.950169,2.015625,7008000
1984-06-13,2.015625,2.031250,1.968750,0.928072,1.968750,16465600
1984-06-14,1.968750,2.007813,1.945313,0.935438,1.984375,5446400
1984-06-15,1.984375,2.007813,1.960938,0.935438,1.984375,4272000
1984-06-18,1.984375,2.039063,1.984375,0.957535,2.031250,6980800
1984-06-19,2.031250,2.031250,2.007813,0.953852,2.023438,7380800
1984-06-20,2.000000,2.062500,1.984375,0.972266,2.062500,7300800
1984-06-21,2.062500,2.070313,2.031250,0.961218,2.039063,6977600
1984-06-22,2.031250,2.054688,1.968750,0.928072,1.968750,12371200
1984-06-25,1.945313,1.945313,1.843750,0.869147,1.843750,17808000
1984-06-26,1.843750,1.882813,1.835938,0.880196,1.867188,16480000
1984-06-27,1.875000,1.890625,1.867188,0.883878,1.875000,6875200
1984-06-28,1.867188,1.882813,1.859375,0.883878,1.875000,7561600
1984-06-29,1.875000,1.882813,1.867188,0.883878,1.875000,6264000
1984-07-02,1.875000,1.914063,1.875000,0.898610,1.906250,3931200
1984-07-03,1.914063,1.929688,1.906250,0.905975,1.921875,3419200
1984-07-05,1.914063,1.921875,1.882813,0.887561,1.882813,3612800
1984-07-06,1.882813,1.882813,1.843750,0.872829,1.851563,8262400
1984-07-09,1.859375,1.875000,1.851563,0.883878,1.875000,6932800
1984-07-10,1.875000,1.875000,1.828125,0.869147,1.843750,20912000
1984-07-11,1.835938,1.851563,1.820313,0.858099,1.820313,7956800
1984-07-12,1.820313,1.835938,1.796875,0.854416,1.812500,8601600
1984-07-13,1.820313,1.828125,1.804688,0.854416,1.812500,4995200
1984-07-16,1.820313,1.843750,1.804688,0.869147,1.843750,5408000
1984-07-17,1.835938,1.851563,1.835938,0.872829,1.851563,4544000
1984-07-18,1.835938,1.851563,1.820313,0.858099,1.820313,4635200
1984-07-19,1.812500,1.820313,1.765625,0.832319,1.765625,8153600
1984-07-20,1.789063,1.851563,1.750000,0.843368,1.789063,4883200
1984-07-23,1.765625,1.812500,1.757813,0.850733,1.804688,3280000
1984-07-24,1.812500,1.820313,1.765625,0.832319,1.765625,4648000
1984-07-25,1.781250,1.796875,1.757813,0.832319,1.765625,4664000
1984-07-26,1.757813,1.796875,1.757813,0.839684,1.781250,6158400
1984-07-27,1.789063,1.812500,1.765625,0.843368,1.789063,7123200
1984-07-30,1.773438,1.804688,1.773438,0.843368,1.789063,3668800
1984-07-31,1.781250,1.835938,1.781250,0.861782,1.828125,6347200
1984-08-01,1.828125,1.859375,1.828125,0.876513,1.859375,7817600
1984-08-02,1.875000,1.906250,1.859375,0.898610,1.906250,14227200
1984-08-03,1.921875,1.937500,1.859375,0.913341,1.937500,18656000
1984-08-06,1.953125,2.015625,1.921875,0.924389,1.960938,16672000
1984-08-07,1.937500,1.984375,1.921875,0.928072,1.968750,6604800
1984-08-08,1.976563,2.007813,1.968750,0.935438,1.984375,8448000
1984-08-09,1.976563,2.054688,1.976563,0.961218,2.039063,9934400
1984-08-10,2.093750,2.109375,2.007813,0.953852,2.023438,9928000
1984-08-13,1.992188,2.046875,1.992188,0.964900,2.046875,3723200
1984-08-14,2.054688,2.078125,2.039063,0.968584,2.054688,5219200
1984-08-15,2.054688,2.078125,2.031250,0.957535,2.031250,4604800
1984-08-16,2.046875,2.101563,2.039063,0.975948,2.070313,5305600
1984-08-17,2.070313,2.101563,2.070313,0.986997,2.093750,4592000
1984-08-20,2.078125,2.140625,2.062500,0.981052,2.062500,6660800
1984-08-21,2.046875,2.078125,2.039063,0.981052,2.062500,7592000
1984-08-22,2.046875,2.054688,1.953125,0.947607,1.992188,10422400
1984-08-23,2.000000,2.015625,1.960938,0.947607,1.992188,11758400
1984-08-24,2.000000,2.039063,1.992188,0.969903,2.039063,6424000
1984-08-27,2.023438,2.062500,2.023438,0.981052,2.062500,4392000
1984-08-28,2.062500,2.101563,2.062500,0.995916,2.093750,6910400
1984-08-29,2.093750,2.109375,2.078125,0.988484,2.078125,4262400
1984-08-30,2.062500,2.109375,2.062500,0.992200,2.085938,5764800
1984-08-31,2.078125,2.117188,2.078125,1.003348,2.109375,5176000
1984-09-04,2.101563,2.125000,2.093750,1.010780,2.125000,6182400
1984-09-05,2.109375,2.148438,2.109375,1.014497,2.132813,5496000
1984-09-06,2.132813,2.164063,2.132813,1.021928,2.148438,8510400
1984-09-07,2.164063,2.171875,2.117188,1.014497,2.132813,4256000
1984-09-10,2.093750,2.109375,2.078125,0.995916,2.093750,5897600
1984-09-11,2.109375,2.125000,2.078125,0.988484,2.078125,6180800
1984-09-12,2.078125,2.109375,2.070313,0.984768,2.070313,4697600
1984-09-13,2.070313,2.179688,2.046875,1.014497,2.132813,7168000
1984-09-14,2.156250,2.164063,2.117188,1.018212,2.140625,5532800
1984-09-17,2.125000,2.156250,2.117188,1.018212,2.140625,4680000
1984-09-18,2.140625,2.156250,2.101563,0.999632,2.101563,7172800
1984-09-19,2.085938,2.109375,2.070313,0.984768,2.070313,7499200
1984-09-20,2.062500,2.093750,2.062500,0.992200,2.085938,4934400
1984-09-21,2.070313,2.101563,2.031250,0.969903,2.039063,7137600
1984-09-24,2.039063,2.054688,1.984375,0.943890,1.984375,4382400
1984-09-25,2.000000,2.046875,1.992188,0.962472,2.023438,6512000
1984-09-26,2.023438,2.070313,2.023438,0.973619,2.046875,4326400
1984-09-27,2.062500,2.078125,2.046875,0.973619,2.046875,3982400
1984-09-28,2.031250,2.046875,2.015625,0.966187,2.031250,3088000
1984-10-01,2.007813,2.031250,2.000000,0.951323,2.000000,4185600
1984-10-02,2.023438,2.039063,1.937500,0.929026,1.953125,9473600
1984-10-03,1.937500,1.953125,1.906250,0.910446,1.914063,6606400
1984-10-04,1.914063,1.968750,1.914063,0.932743,1.960938,4822400
1984-10-05,1.960938,1.984375,1.921875,0.914162,1.921875,6272000
1984-10-08,1.914063,1.937500,1.906250,0.917878,1.929688,2867200
1984-10-09,1.945313,1.976563,1.937500,0.932743,1.960938,4243200
1984-10-10,1.960938,1.968750,1.937500,0.932743,1.960938,6712000
1984-10-11,1.968750,1.992188,1.953125,0.943890,1.984375,5203200
1984-10-12,1.984375,2.039063,1.976563,0.940174,1.976563,3902400
1984-10-15,1.984375,1.992188,1.960938,0.936459,1.968750,2592000
1984-10-16,1.968750,1.968750,1.906250,0.910446,1.914063,3582400
1984-10-17,1.914063,1.953125,1.890625,0.929026,1.953125,4339200
1984-10-18,1.937500,2.093750,1.929688,0.988484,2.078125,8819200
1984-10-19,2.078125,2.117188,2.046875,0.988484,2.078125,13012800
1984-10-22,2.062500,2.062500,2.007813,0.958755,2.015625,3043200
1984-10-23,2.031250,2.078125,2.031250,0.969903,2.039063,4203200
1984-10-24,2.023438,2.062500,1.992188,0.966187,2.031250,4523200
1984-10-25,2.015625,2.039063,2.000000,0.951323,2.000000,3238400
1984-10-26,1.984375,2.054688,1.968750,0.977336,2.054688,2915200
1984-10-29,2.054688,2.078125,2.015625,0.962472,2.023438,2846400
1984-10-30,2.039063,2.062500,2.031250,0.977336,2.054688,6014400
1984-10-31,2.046875,2.054688,2.015625,0.966187,2.031250,4736000
1984-11-01,2.031250,2.085938,2.015625,0.981052,2.062500,9572800
1984-11-02,2.109375,2.148438,2.093750,1.018212,2.140625,8940800
1984-11-05,2.187500,2.203125,2.164063,1.036793,2.179688,10548800
1984-11-06,2.187500,2.242188,2.179688,1.066522,2.242188,19472000
1984-11-07,2.218750,2.234375,2.164063,1.044225,2.195313,9536000
1984-11-08,2.179688,2.203125,2.156250,1.029361,2.164063,6372800
1984-11-09,2.171875,2.203125,2.093750,0.999632,2.101563,4784000
1984-11-12,2.078125,2.140625,2.070313,1.018212,2.140625,2944000
1984-11-13,2.125000,2.156250,2.093750,1.007064,2.117188,3923200
1984-11-14,2.117188,2.164063,2.109375,1.025645,2.156250,4296000
1984-11-15,2.132813,2.148438,2.117188,1.007064,2.117188,3992000
1984-11-16,2.109375,2.148438,2.093750,1.012314,2.109375,4108800
1984-11-19,2.140625,2.156250,2.117188,1.031060,2.148438,4542400
1984-11-20,2.156250,2.164063,2.140625,1.038559,2.164063,6862400
1984-11-21,2.171875,2.242188,2.171875,1.061055,2.210938,12633600
1984-11-23,2.218750,2.257813,2.218750,1.083550,2.257813,10692800
1984-11-26,2.234375,2.257813,2.218750,1.068553,2.226563,4678400
1984-11-27,2.226563,2.273438,2.218750,1.087300,2.265625,11115200
1984-11-28,2.281250,2.289063,2.210938,1.072302,2.234375,7313600
1984-11-29,2.218750,2.226563,2.195313,1.057305,2.203125,3635200
1984-11-30,2.179688,2.218750,2.179688,1.064804,2.218750,2990400
1984-12-03,2.210938,2.234375,2.203125,1.064804,2.218750,4646400
1984-12-04,2.226563,2.257813,2.218750,1.068553,2.226563,6001600
1984-12-05,2.226563,2.226563,2.195313,1.057305,2.203125,2206400
1984-12-06,2.195313,2.218750,2.179688,1.053556,2.195313,4126400
1984-12-07,2.210938,2.210938,2.140625,1.027311,2.140625,5001600
1984-12-10,2.140625,2.203125,2.109375,1.034809,2.156250,6073600
1984-12-11,2.171875,2.226563,2.164063,1.068553,2.226563,14046400
1984-12-12,2.226563,2.257813,2.210938,1.061055,2.210938,9867200
1984-12-13,2.218750,2.234375,2.187500,1.061055,2.210938,6508800
1984-12-14,2.210938,2.257813,2.210938,1.068553,2.226563,4296000
1984-12-17,2.242188,2.257813,2.234375,1.083550,2.257813,3947200
1984-12-18,2.281250,2.312500,2.265625,1.106047,2.304688,15417600
1984-12-19,2.312500,2.328125,2.281250,1.106047,2.304688,11907200
1984-12-20,2.289063,2.312500,2.273438,1.091049,2.273438,4249600
1984-12-21,2.265625,2.273438,2.218750,1.087300,2.265625,5939200
1984-12-24,2.265625,2.281250,2.250000,1.087300,2.265625,1673600
1984-12-26,2.257813,2.257813,2.234375,1.079801,2.250000,2924800
1984-12-27,2.250000,2.265625,2.234375,1.072302,2.234375,4547200
1984-12-28,2.234375,2.250000,2.226563,1.076052,2.242188,3153600
1984-12-31,2.226563,2.281250,2.226563,1.083550,2.257813,4233600
1985-01-02,2.242188,2.250000,2.218750,1.068553,2.226563,3361600
1985-01-03,2.226563,2.257813,2.195313,1.053556,2.195313,5819200
1985-01-04,2.203125,2.234375,2.195313,1.072302,2.234375,3787200
1985-01-07,2.242188,2.250000,2.234375,1.072302,2.234375,2508800
1985-01-08,2.242188,2.296875,2.242188,1.083550,2.257813,5800000
1985-01-09,2.257813,2.296875,2.257813,1.094798,2.281250,4145600
1985-01-10,2.289063,2.351563,2.281250,1.128542,2.351563,10144000
1985-01-11,2.351563,2.367188,2.320313,1.113544,2.320313,5044800
1985-01-14,2.296875,2.367188,2.296875,1.132291,2.359375,9147200
1985-01-15,2.359375,2.359375,2.312500,1.124793,2.343750,6008000
1985-01-16,2.351563,2.351563,2.296875,1.121043,2.335938,5827200
1985-01-17,2.335938,2.343750,2.304688,1.117295,2.328125,3030400
1985-01-18,2.343750,2.343750,2.312500,1.117295,2.328125,4297600
1985-01-21,2.312500,2.367188,2.312500,1.136041,2.367188,10614400
1985-01-22,2.367188,2.375000,2.335938,1.124793,2.343750,9617600
1985-01-23,2.351563,2.375000,2.320313,1.139790,2.375000,6422400
1985-01-24,2.367188,2.390625,2.320313,1.121043,2.335938,7179200
1985-01-25,2.335938,2.351563,2.304688,1.106047,2.304688,7033600
1985-01-28,2.312500,2.359375,2.304688,1.121043,2.335938,7315200
1985-01-29,2.343750,2.375000,2.335938,1.139790,2.375000,5649600
1985-01-30,2.382813,2.421875,2.375000,1.162286,2.421875,10435200
1985-01-31,2.414063,2.453125,2.382813,1.169784,2.437500,7913600
1985-02-01,2.390625,2.414063,2.375000,1.147288,2.390625,6368000
1985-02-04,2.367188,2.390625,2.359375,1.139790,2.375000,5560000
1985-02-05,2.390625,2.406250,2.367188,1.147288,2.390625,7856000
1985-02-06,2.382813,2.398438,2.335938,1.124793,2.343750,4124800
1985-02-07,2.343750,2.390625,2.335938,1.147288,2.390625,5945600
1985-02-08,2.375000,2.398438,2.367188,1.151038,2.398438,4222400
1985-02-11,2.398438,2.398438,2.375000,1.147288,2.390625,3539200
1985-02-12,2.382813,2.429688,2.382813,1.162286,2.421875,5848000
1985-02-13,2.390625,2.468750,2.390625,1.177283,2.453125,7492800
1985-02-14,2.468750,2.507813,2.453125,1.188531,2.476563,13444800
1985-02-15,2.406250,2.437500,2.398438,1.163597,2.406250,9577600
1985-02-19,2.390625,2.437500,2.390625,1.167375,2.414063,3278400
1985-02-20,2.398438,2.429688,2.390625,1.167375,2.414063,9198400
1985-02-21,2.390625,2.406250,2.343750,1.133374,2.343750,5355200
1985-02-22,2.343750,2.351563,2.312500,1.129596,2.335938,8356800
1985-02-25,2.312500,2.375000,2.312500,1.148485,2.375000,3918400
1985-02-26,2.375000,2.421875,2.375000,1.171153,2.421875,10342400
1985-02-27,2.437500,2.476563,2.437500,1.190042,2.460938,11265600
1985-02-28,2.445313,2.476563,2.445313,1.190042,2.460938,5324800
1985-03-01,2.437500,2.515625,2.437500,1.208932,2.500000,9550400
1985-03-04,2.500000,2.500000,2.453125,1.197598,2.476563,3145600
1985-03-05,2.468750,2.476563,2.429688,1.186265,2.453125,7289600
1985-03-06,2.460938,2.484375,2.429688,1.178709,2.437500,5600000
1985-03-07,2.437500,2.460938,2.437500,1.182487,2.445313,4670400
1985-03-08,2.437500,2.460938,2.421875,1.174931,2.429688,5534400
1985-03-11,2.421875,2.460938,2.421875,1.178709,2.437500,4608000
1985-03-12,2.429688,2.460938,2.421875,1.190042,2.460938,4254400
1985-03-13,2.460938,2.484375,2.437500,1.190042,2.460938,12049600
1985-03-14,2.453125,2.468750,2.437500,1.186265,2.453125,6024000
1985-03-15,2.437500,2.476563,2.437500,1.186265,2.453125,6444800
1985-03-18,2.429688,2.468750,2.429688,1.186265,2.453125,6438400
1985-03-19,2.476563,2.507813,2.460938,1.208932,2.500000,7217600
1985-03-20,2.500000,2.531250,2.484375,1.212710,2.507813,14352000
1985-03-21,2.515625,2.531250,2.507813,1.216488,2.515625,6414400
1985-03-22,2.500000,2.515625,2.476563,1.201377,2.484375,6604800
1985-03-25,2.476563,2.492188,2.460938,1.197598,2.476563,4844800
1985-03-26,2.484375,2.531250,2.484375,1.216488,2.515625,4532800
1985-03-27,2.515625,2.570313,2.515625,1.235377,2.554688,7801600
1985-03-28,2.554688,2.562500,2.531250,1.231600,2.546875,10641600
1985-03-29,2.570313,2.632813,2.562500,1.269378,2.625000,11972800
1985-04-01,2.609375,2.625000,2.578125,1.250489,2.585938,7411200
1985-04-02,2.609375,2.609375,2.523438,1.227821,2.539063,7593600
1985-04-03,2.554688,2.562500,2.523438,1.235377,2.554688,6662400
1985-04-04,2.554688,2.593750,2.539063,1.254267,2.593750,6491200
1985-04-08,2.593750,2.593750,2.531250,1.227821,2.539063,4372800
1985-04-09,2.539063,2.562500,2.531250,1.231600,2.546875,4131200
1985-04-10,2.546875,2.578125,2.546875,1.242933,2.570313,10089600
1985-04-11,2.585938,2.593750,2.546875,1.239156,2.562500,4971200
1985-04-12,2.570313,2.570313,2.539063,1.239156,2.562500,5296000
1985-04-15,2.578125,2.593750,2.562500,1.242933,2.570313,5267200
1985-04-16,2.585938,2.601563,2.570313,1.250489,2.585938,7641600
1985-04-17,2.585938,2.617188,2.585938,1.261822,2.609375,6956800
1985-04-18,2.601563,2.617188,2.585938,1.258044,2.601563,6776000
1985-04-19,2.585938,2.601563,2.578125,1.246711,2.578125,8052800
1985-04-22,2.585938,2.593750,2.570313,1.250489,2.585938,10212800
1985-04-23,2.585938,2.718750,2.578125,1.314714,2.718750,26288000
1985-04-24,2.750000,2.789063,2.742188,1.348715,2.789063,27408000
1985-04-25,2.773438,2.796875,2.734375,1.329825,2.750000,10390400
1985-04-26,2.765625,2.765625,2.718750,1.318492,2.726563,5977600
1985-04-29,2.734375,2.757813,2.726563,1.322269,2.734375,5564800
1985-04-30,2.734375,2.773438,2.703125,1.326047,2.742188,6036800
1985-05-01,2.726563,2.750000,2.679688,1.299602,2.687500,6233600
1985-05-02,2.687500,2.726563,2.687500,1.314714,2.718750,5958400
1985-05-03,2.734375,2.781250,2.734375,1.344937,2.781250,6265600
1985-05-06,2.781250,2.820313,2.781250,1.352493,2.796875,7488000
1985-05-07,2.796875,2.812500,2.789063,1.356271,2.804688,4536000
1985-05-08,2.796875,2.820313,2.789063,1.360048,2.812500,4441600
1985-05-09,2.835938,2.875000,2.835938,1.386493,2.867188,7630400
1985-05-10,2.906250,2.929688,2.898438,1.405383,2.906250,10006400
1985-05-13,2.906250,2.921875,2.890625,1.405383,2.906250,3844800
1985-05-14,2.921875,2.945313,2.906250,1.412939,2.921875,9345600
1985-05-15,2.929688,2.937500,2.875000,1.397827,2.890625,6896000
1985-05-16,2.906250,2.906250,2.835938,1.397827,2.890625,5286400
1985-05-17,2.875000,2.906250,2.859375,1.382716,2.859375,6444800
1985-05-20,2.898438,2.960938,2.890625,1.428051,2.953125,12222400
1985-05-21,2.937500,2.960938,2.921875,1.420495,2.937500,10905600
1985-05-22,2.914063,2.929688,2.875000,1.416717,2.929688,8065600
1985-05-23,2.921875,2.937500,2.914063,1.416717,2.929688,2516800
1985-05-24,2.929688,2.929688,2.890625,1.426607,2.929688,2763200
1985-05-28,2.921875,2.953125,2.859375,1.403781,2.882813,4460800
1985-05-29,2.875000,2.898438,2.859375,1.403781,2.882813,2476800
1985-05-30,2.882813,2.921875,2.875000,1.422802,2.921875,2993600
1985-05-31,2.921875,2.953125,2.906250,1.430412,2.937500,5892800
1985-06-03,2.960938,2.992188,2.953125,1.457041,2.992188,8518400
1985-06-04,2.968750,2.992188,2.953125,1.445628,2.968750,6230400
1985-06-05,2.976563,2.992188,2.953125,1.445628,2.968750,4875200
1985-06-06,2.945313,2.992188,2.945313,1.457041,2.992188,4752000
1985-06-07,2.992188,2.992188,2.937500,1.430412,2.937500,4480000
1985-06-10,2.906250,2.929688,2.906250,1.422802,2.921875,3596800
1985-06-11,2.914063,2.921875,2.851563,1.403781,2.882813,5177600
1985-06-12,2.859375,2.859375,2.804688,1.384759,2.843750,6617600
1985-06-13,2.828125,2.859375,2.820313,1.380956,2.835938,6004800
1985-06-14,2.835938,2.851563,2.828125,1.384759,2.843750,3356800
1985-06-17,2.859375,2.906250,2.843750,1.411390,2.898438,5686400
1985-06-18,2.921875,2.929688,2.914063,1.422802,2.921875,6787200
